Episode,Final_Wealth,Final_Health,Final_Age,Total_Reward,Work_Count,Invest_Count,Rest_Count
474,8.340541,0.0,70.0,4.400000000000001,0,50,0
475,6.3892956,0.0,70.0,3.600000000000001,0,50,0
476,7.2469945,0.0,70.0,4.000000000000001,0,50,0
477,10.434741,0.0,70.0,6.000000000000003,0,50,0
478,7.023185,0.0,70.0,4.800000000000002,0,50,0
479,4.6637154,0.0,70.0,2.8000000000000003,0,50,0
480,6.409486,0.0,70.0,4.400000000000001,0,50,0
481,1.2454108,0.0,70.0,1.2,0,50,0
482,7.0942974,0.0,70.0,4.800000000000002,0,50,0
483,6.4917936,0.0,70.0,3.600000000000001,0,50,0
484,5.4539876,0.0,70.0,3.600000000000001,0,50,0
485,5.545758,0.0,70.0,3.600000000000001,0,50,0
486,5.1594143,0.0,70.0,3.2000000000000006,0,50,0
487,9.396551,0.0,70.0,4.800000000000002,0,50,0
488,4.8670197,0.0,70.0,3.2000000000000006,0,50,0
489,4.0006957,0.0,70.0,1.9999999999999998,0,50,0
490,6.4958396,0.0,70.0,4.000000000000001,0,50,0
491,12.292663,0.0,70.0,6.800000000000003,0,50,0
492,2.8579597,0.0,70.0,1.5999999999999999,0,50,0
493,4.747892,0.0,70.0,3.600000000000001,0,50,0
494,7.134481,0.0,70.0,4.400000000000001,0,50,0
495,4.1732535,0.0,70.0,2.8000000000000003,0,50,0
496,8.04829,0.0,70.0,4.800000000000002,0,50,0
497,6.5431075,0.0,70.0,4.000000000000001,0,50,0
498,8.002507,0.0,70.0,4.800000000000002,0,50,0
499,7.593186,0.0,70.0,3.6000000000000005,0,50,0
500,11.463845,0.0,70.0,6.000000000000003,0,50,0
501,7.614861,0.0,70.0,4.400000000000001,0,50,0
502,6.1615396,0.0,70.0,3.2000000000000006,0,50,0
503,8.874517,0.0,70.0,5.600000000000002,0,50,0
504,9.996776,0.0,70.0,6.000000000000003,0,50,0
505,1.6575632,0.0,70.0,1.9999999999999998,0,50,0
506,1.5201,0.0,70.0,1.9999999999999998,0,50,0
507,5.7392063,0.0,70.0,3.2000000000000006,0,50,0
508,8.762382,0.0,70.0,5.600000000000002,0,50,0
509,6.766461,0.0,70.0,4.400000000000001,0,50,0
510,5.886024,0.0,70.0,3.2000000000000006,0,50,0
511,7.6761837,0.0,70.0,4.400000000000001,0,50,0
512,8.422481,0.0,70.0,4.400000000000001,0,50,0
513,2.5720277,0.0,70.0,1.2,0,50,0
514,7.545401,0.0,70.0,4.800000000000002,0,50,0
515,6.4048977,0.0,70.0,4.000000000000001,0,50,0
516,4.4219117,0.0,70.0,1.9999999999999998,0,50,0
517,5.431052,0.0,70.0,4.000000000000001,0,50,0
518,5.529076,0.0,70.0,3.600000000000001,0,50,0
519,3.8344676,0.0,70.0,1.9999999999999998,0,50,0
520,7.5860505,0.0,70.0,4.400000000000001,0,50,0
521,5.0456004,0.0,70.0,3.2000000000000006,0,50,0
522,7.0339184,0.0,70.0,4.000000000000001,0,50,0
523,5.1051583,0.0,70.0,3.2000000000000006,0,50,0
524,7.8267474,0.0,70.0,4.800000000000002,0,50,0
525,7.1428328,0.0,70.0,3.600000000000001,0,50,0
526,6.1365647,0.0,70.0,3.600000000000001,0,50,0
527,6.1191883,0.0,70.0,3.600000000000001,0,50,0
528,7.7544255,0.0,70.0,4.800000000000002,0,50,0
529,5.8902473,0.0,70.0,3.2000000000000006,0,50,0
530,6.222596,0.0,70.0,4.000000000000001,0,50,0
531,4.966161,0.0,70.0,2.8000000000000003,0,50,0
532,5.137722,0.0,70.0,2.8000000000000003,0,50,0
533,6.087247,0.0,70.0,3.600000000000001,0,50,0
534,4.40589,0.0,70.0,1.5999999999999999,0,50,0
535,5.693002,0.0,70.0,3.600000000000001,0,50,0
536,9.363347,0.0,70.0,5.600000000000002,0,50,0
537,5.0337496,0.0,70.0,3.600000000000001,0,50,0
538,6.6357937,0.0,70.0,4.000000000000001,0,50,0
539,5.2348843,0.0,70.0,3.2000000000000006,0,50,0
540,6.640756,0.0,70.0,3.600000000000001,0,50,0
541,10.546427,0.0,70.0,5.600000000000002,0,50,0
542,9.588221,0.0,70.0,5.600000000000002,0,50,0
543,10.66311,0.0,70.0,6.400000000000003,0,50,0
544,10.566119,0.0,70.0,6.400000000000003,0,50,0
545,3.872953,0.0,70.0,2.4,0,50,0
546,8.784402,0.0,70.0,5.200000000000002,0,50,0
547,8.510098,0.0,70.0,5.200000000000002,0,50,0
548,8.844993,0.0,70.0,5.200000000000002,0,50,0
549,7.6033325,0.0,70.0,4.400000000000001,0,50,0
550,5.1933975,0.0,70.0,3.600000000000001,0,50,0
551,8.796017,0.0,70.0,5.200000000000002,0,50,0
552,5.416553,0.0,70.0,3.2000000000000006,0,50,0
553,7.23954,0.0,70.0,3.600000000000001,0,50,0
554,7.980462,0.0,70.0,4.400000000000001,0,50,0
555,0.7306052,0.0,70.0,0.4000000000000001,0,50,0
556,12.13385,0.0,70.0,6.800000000000003,0,50,0
557,5.3671,0.0,70.0,3.2000000000000006,0,50,0
558,8.4917555,0.0,70.0,4.400000000000001,0,50,0
559,7.3939037,0.0,70.0,4.800000000000002,0,50,0
560,9.46436,0.0,70.0,5.200000000000002,0,50,0
561,5.950551,0.0,70.0,3.600000000000001,0,50,0
562,9.659966,0.0,70.0,6.000000000000003,0,50,0
563,7.7460566,0.0,70.0,4.400000000000001,0,50,0
564,6.553996,0.0,70.0,4.400000000000001,0,50,0
565,5.580717,0.0,70.0,4.000000000000001,0,50,0
566,13.02831,0.0,70.0,7.200000000000004,0,50,0
567,4.210957,0.0,70.0,3.2000000000000006,0,50,0
568,6.5156136,0.0,70.0,3.600000000000001,0,50,0
569,2.2264266,0.0,70.0,1.5999999999999999,0,50,0
570,6.782018,0.0,70.0,3.2000000000000006,0,50,0
571,4.424278,0.0,70.0,2.4,0,50,0
572,6.817802,0.0,70.0,4.000000000000001,0,50,0
573,8.6204605,0.0,70.0,4.800000000000002,0,50,0
574,9.553848,0.0,70.0,5.600000000000002,0,50,0
575,5.854107,0.0,70.0,3.2000000000000006,0,50,0
576,4.575469,0.0,70.0,2.8000000000000003,0,50,0
577,6.8021603,0.0,70.0,3.6000000000000005,0,50,0
578,6.497718,0.0,70.0,4.000000000000001,0,50,0
579,6.1779346,0.0,70.0,3.2000000000000006,0,50,0
580,7.8291264,0.0,70.0,3.6000000000000005,0,50,0
581,5.748795,0.0,70.0,3.600000000000001,0,50,0
582,5.370361,0.0,70.0,3.2000000000000006,0,50,0
583,7.766261,0.0,70.0,4.400000000000001,0,50,0
584,7.4502244,0.0,70.0,4.400000000000001,0,50,0
585,6.2117786,0.0,70.0,4.000000000000001,0,50,0
586,7.8288465,0.0,70.0,4.800000000000002,0,50,0
587,6.221046,0.0,70.0,3.600000000000001,0,50,0
588,8.248194,0.0,70.0,4.400000000000001,0,50,0
589,6.4671655,0.0,70.0,3.600000000000001,0,50,0
590,9.812537,0.0,70.0,6.000000000000003,0,50,0
591,5.61107,0.0,70.0,3.600000000000001,0,50,0
592,5.1505675,0.0,70.0,3.2000000000000006,0,50,0
593,3.3099682,0.0,70.0,1.9999999999999998,0,50,0
594,6.0511274,0.0,70.0,3.600000000000001,0,50,0
595,7.7869844,0.0,70.0,4.400000000000001,0,50,0
596,5.8676996,0.0,70.0,3.2000000000000006,0,50,0
597,2.8042655,0.0,70.0,1.9999999999999998,0,50,0
598,7.847,0.0,70.0,5.200000000000002,0,50,0
599,6.007377,0.0,70.0,3.2000000000000006,0,50,0
600,8.547353,0.0,70.0,5.200000000000002,0,50,0
601,7.5546155,0.0,70.0,4.400000000000001,0,50,0
602,4.935775,0.0,70.0,3.600000000000001,0,50,0
603,7.5446086,0.0,70.0,4.000000000000001,0,50,0
604,12.014534,0.0,70.0,7.200000000000004,0,50,0
605,6.0373564,0.0,70.0,3.2000000000000006,0,50,0
606,5.698154,0.0,70.0,3.2000000000000006,0,50,0
607,9.168576,0.0,70.0,5.200000000000002,0,50,0
608,6.282854,0.0,70.0,4.400000000000001,0,50,0
609,5.8169007,0.0,70.0,4.400000000000001,0,50,0
610,12.102115,0.0,70.0,6.800000000000003,0,50,0
611,7.9596567,0.0,70.0,4.400000000000001,0,50,0
612,5.3484693,0.0,70.0,3.2000000000000006,0,50,0
613,4.783299,0.0,70.0,2.4,0,50,0
614,6.899827,0.0,70.0,4.000000000000001,0,50,0
615,6.69896,0.0,70.0,3.6000000000000005,0,50,0
616,3.70739,0.0,70.0,2.4,0,50,0
617,5.1725454,0.0,70.0,2.8000000000000003,0,50,0
618,1.6619508,0.0,70.0,1.2,0,50,0
619,7.4076214,0.0,70.0,4.000000000000001,0,50,0
620,5.5655785,0.0,70.0,3.600000000000001,0,50,0
621,7.0814033,0.0,70.0,4.400000000000001,0,50,0
622,9.622155,0.0,70.0,5.600000000000002,0,50,0
623,5.57203,0.0,70.0,3.2000000000000006,0,50,0
624,8.194524,0.0,70.0,5.200000000000002,0,50,0
625,7.788616,0.0,70.0,5.200000000000002,0,50,0
626,6.2194023,0.0,70.0,3.2000000000000006,0,50,0
627,5.4058514,0.0,70.0,2.8000000000000003,0,50,0
628,4.9102902,0.0,70.0,2.4,0,50,0
629,8.213241,0.0,70.0,4.800000000000002,0,50,0
630,6.696217,0.0,70.0,3.2000000000000006,0,50,0
631,5.591957,0.0,70.0,4.000000000000001,0,50,0
632,8.282271,0.0,70.0,4.400000000000001,0,50,0
633,5.582376,0.0,70.0,3.2000000000000006,0,50,0
634,7.5210643,0.0,70.0,4.400000000000001,0,50,0
635,8.023483,0.0,70.0,4.400000000000001,0,50,0
636,7.127006,0.0,70.0,4.000000000000001,0,50,0
637,5.787188,0.0,70.0,4.000000000000001,0,50,0
638,6.4123163,0.0,70.0,3.600000000000001,0,50,0
639,8.39502,0.0,70.0,4.400000000000001,0,50,0
640,5.2412667,0.0,70.0,2.8000000000000003,0,50,0
641,9.409412,0.0,70.0,5.200000000000002,0,50,0
642,5.9975157,0.0,70.0,3.2000000000000006,0,50,0
643,10.342684,0.0,70.0,5.600000000000002,0,50,0
644,9.17167,0.0,70.0,5.600000000000002,0,50,0
645,9.050386,0.0,70.0,5.600000000000002,0,50,0
646,6.292989,0.0,70.0,3.6000000000000005,0,50,0
647,7.07973,0.0,70.0,4.400000000000001,0,50,0
648,7.1562343,0.0,70.0,3.600000000000001,0,50,0
649,8.0810795,0.0,70.0,4.800000000000002,0,50,0
650,8.24558,0.0,70.0,4.800000000000002,0,50,0
651,8.489626,0.0,70.0,5.200000000000002,0,50,0
652,10.63917,0.0,70.0,6.400000000000003,0,50,0
653,4.334508,0.0,70.0,3.2000000000000006,0,50,0
654,8.06248,0.0,70.0,5.200000000000002,0,50,0
655,9.69671,0.0,70.0,4.800000000000002,0,50,0
656,5.495373,0.0,70.0,2.8000000000000003,0,50,0
657,7.4302354,0.0,70.0,5.200000000000002,0,50,0
658,5.482373,0.0,70.0,3.2000000000000006,0,50,0
659,2.9730368,0.0,70.0,2.4,0,50,0
660,8.934529,0.0,70.0,4.800000000000002,0,50,0
661,6.240715,0.0,70.0,3.600000000000001,0,50,0
662,-2.1950665,0.0,70.0,-5.551115123125783e-17,0,50,0
663,6.547969,0.0,70.0,3.6000000000000005,0,50,0
664,4.6351547,0.0,70.0,3.600000000000001,0,50,0
665,5.699972,0.0,70.0,3.2000000000000006,0,50,0
666,6.2958393,0.0,70.0,2.8000000000000003,0,50,0
667,7.530186,0.0,70.0,4.000000000000001,0,50,0
668,7.7343984,0.0,70.0,4.000000000000001,0,50,0
669,7.6386065,0.0,70.0,4.400000000000001,0,50,0
670,6.9119596,0.0,70.0,4.400000000000001,0,50,0
671,6.522271,0.0,70.0,3.600000000000001,0,50,0
672,8.512021,0.0,70.0,4.400000000000001,0,50,0
673,7.3678966,0.0,70.0,4.000000000000001,0,50,0
674,7.1626005,0.0,70.0,4.400000000000001,0,50,0
675,8.333041,0.0,70.0,4.800000000000002,0,50,0
676,5.8633194,0.0,70.0,3.2000000000000006,0,50,0
677,5.986533,0.0,70.0,4.000000000000001,0,50,0
678,3.7956836,0.0,70.0,2.8000000000000003,0,50,0
679,10.281882,0.0,70.0,5.600000000000002,0,50,0
680,8.273963,0.0,70.0,4.400000000000001,0,50,0
681,5.6945086,0.0,70.0,3.600000000000001,0,50,0
682,5.7562637,0.0,70.0,3.600000000000001,0,50,0
683,5.3877044,0.0,70.0,2.8000000000000003,0,50,0
684,7.3457913,0.0,70.0,4.400000000000001,0,50,0
685,9.901276,0.0,70.0,5.600000000000002,0,50,0
686,-3.2033696,0.0,70.0,1.5999999999999999,0,50,0
687,7.2140455,0.0,70.0,4.800000000000002,0,50,0
688,6.544852,0.0,70.0,4.000000000000001,0,50,0
689,9.940165,0.0,70.0,5.600000000000002,0,50,0
690,5.620487,0.0,70.0,3.600000000000001,0,50,0
691,1.711892,0.0,70.0,0.8,0,50,0
692,8.694577,0.0,70.0,5.200000000000002,0,50,0
693,3.1971765,0.0,70.0,2.8000000000000003,0,50,0
694,9.759217,0.0,70.0,6.000000000000003,0,50,0
695,9.936208,0.0,70.0,5.600000000000002,0,50,0
696,5.2169256,0.0,70.0,2.8000000000000003,0,50,0
697,8.971341,0.0,70.0,5.200000000000002,0,50,0
698,7.6534853,0.0,70.0,4.000000000000001,0,50,0
699,9.36151,0.0,70.0,5.200000000000002,0,50,0
700,2.9812386,0.0,70.0,1.9999999999999998,0,50,0
701,5.705344,0.0,70.0,4.000000000000001,0,50,0
702,5.9581375,0.0,70.0,3.2000000000000006,0,50,0
703,9.763509,0.0,70.0,6.000000000000003,0,50,0
704,5.49148,0.0,70.0,3.6000000000000005,0,50,0
705,1.6357147,0.0,70.0,1.2,0,50,0
706,10.05803,0.0,70.0,6.400000000000003,0,50,0
707,7.490456,0.0,70.0,4.400000000000001,0,50,0
708,4.348901,0.0,70.0,3.2000000000000006,0,50,0
709,4.36638,0.0,70.0,1.9999999999999998,0,50,0
710,8.982694,0.0,70.0,5.600000000000002,0,50,0
711,6.8678656,0.0,70.0,4.000000000000001,0,50,0
712,2.8583827,0.0,70.0,1.5999999999999999,0,50,0
713,11.498909,0.0,70.0,6.400000000000003,0,50,0
714,8.646906,0.0,70.0,5.200000000000002,0,50,0
715,5.5328918,0.0,70.0,3.2000000000000006,0,50,0
716,4.475461,0.0,70.0,2.8000000000000003,0,50,0
717,10.023843,0.0,70.0,5.600000000000002,0,50,0
718,1.2746893,0.0,70.0,0.8,0,50,0
719,6.530396,0.0,70.0,4.000000000000001,0,50,0
720,3.923943,0.0,70.0,2.8000000000000003,0,50,0
721,6.650387,0.0,70.0,4.000000000000001,0,50,0
722,3.558062,0.0,70.0,1.9999999999999998,0,50,0
723,5.3875213,0.0,70.0,4.000000000000001,0,50,0
724,8.833135,0.0,70.0,5.600000000000002,0,50,0
725,6.6742077,0.0,70.0,4.000000000000001,0,50,0
726,7.1353717,0.0,70.0,4.000000000000001,0,50,0
727,7.717179,0.0,70.0,4.800000000000002,0,50,0
728,6.1749544,0.0,70.0,3.6000000000000005,0,50,0
729,4.2279315,0.0,70.0,3.2000000000000006,0,50,0
730,2.666408,0.0,70.0,2.4,0,50,0
731,8.090126,0.0,70.0,4.400000000000001,0,50,0
732,5.4536858,0.0,70.0,2.4,0,50,0
733,6.887223,0.0,70.0,4.400000000000001,0,50,0
734,5.1527715,0.0,70.0,3.600000000000001,0,50,0
735,9.618785,0.0,70.0,6.000000000000003,0,50,0
736,8.225443,0.0,70.0,4.800000000000002,0,50,0
737,7.545074,0.0,70.0,4.400000000000001,0,50,0
738,7.696682,0.0,70.0,4.800000000000002,0,50,0
739,4.6942863,0.0,70.0,2.4,0,50,0
740,5.023197,0.0,70.0,2.8000000000000003,0,50,0
741,8.009621,0.0,70.0,4.800000000000002,0,50,0
742,3.4424849,0.0,70.0,2.4,0,50,0
743,9.84512,0.0,70.0,5.200000000000002,0,50,0
744,5.388758,0.0,70.0,3.2000000000000006,0,50,0
745,3.8382483,0.0,70.0,2.4,0,50,0
746,7.4422507,0.0,70.0,5.200000000000002,0,50,0
747,5.9628935,0.0,70.0,3.2000000000000006,0,50,0
748,8.4451065,0.0,70.0,4.800000000000002,0,50,0
749,7.1988006,0.0,70.0,4.000000000000001,0,50,0
750,3.9220824,0.0,70.0,2.8000000000000003,0,50,0
751,8.692316,0.0,70.0,4.800000000000002,0,50,0
752,9.826941,0.0,70.0,6.000000000000003,0,50,0
753,9.234142,0.0,70.0,5.200000000000002,0,50,0
754,4.4786024,0.0,70.0,2.8000000000000003,0,50,0
755,7.088252,0.0,70.0,4.400000000000001,0,50,0
756,8.668702,0.0,70.0,5.200000000000002,0,50,0
757,4.945241,0.0,70.0,2.8000000000000003,0,50,0
758,5.603722,0.0,70.0,3.600000000000001,0,50,0
759,8.594043,0.0,70.0,5.600000000000002,0,50,0
760,3.1345475,0.0,70.0,2.8000000000000003,0,50,0
761,5.1271048,0.0,70.0,2.8000000000000003,0,50,0
762,8.659594,0.0,70.0,4.400000000000001,0,50,0
763,6.1477346,0.0,70.0,3.600000000000001,0,50,0
764,7.8683686,0.0,70.0,4.800000000000002,0,50,0
765,6.347142,0.0,70.0,4.000000000000001,0,50,0
766,5.058748,0.0,70.0,3.2000000000000006,0,50,0
767,3.7241263,0.0,70.0,1.5999999999999999,0,50,0
768,5.606171,0.0,70.0,3.2000000000000006,0,50,0
769,2.9714758,0.0,70.0,1.5999999999999999,0,50,0
770,5.3168626,0.0,70.0,2.8000000000000003,0,50,0
771,4.7148757,0.0,70.0,2.4,0,50,0
772,3.6960714,0.0,70.0,2.4,0,50,0
773,6.9734373,0.0,70.0,4.400000000000001,0,50,0
774,6.5997105,0.0,70.0,4.000000000000001,0,50,0
775,6.74113,0.0,70.0,4.000000000000001,0,50,0
776,8.786121,0.0,70.0,5.200000000000002,0,50,0
777,5.7471833,0.0,70.0,3.600000000000001,0,50,0
778,6.18945,0.0,70.0,4.000000000000001,0,50,0
779,5.5747375,0.0,70.0,3.600000000000001,0,50,0
780,8.656618,0.0,70.0,5.200000000000002,0,50,0
781,9.902884,0.0,70.0,5.600000000000002,0,50,0
782,3.5584764,0.0,70.0,2.4,0,50,0
783,9.56018,0.0,70.0,6.000000000000003,0,50,0
784,8.228457,0.0,70.0,5.200000000000002,0,50,0
785,4.044385,0.0,70.0,1.9999999999999998,0,50,0
786,6.0349336,0.0,70.0,4.000000000000001,0,50,0
787,8.271129,0.0,70.0,5.200000000000002,0,50,0
788,7.734604,0.0,70.0,4.000000000000001,0,50,0
789,7.4267697,0.0,70.0,4.400000000000001,0,50,0
790,11.353506,0.0,70.0,6.800000000000003,0,50,0
791,5.973979,0.0,70.0,3.2000000000000006,0,50,0
792,8.837519,0.0,70.0,4.400000000000001,0,50,0
793,6.080484,0.0,70.0,3.2000000000000006,0,50,0
794,6.7112856,0.0,70.0,3.600000000000001,0,50,0
795,9.518002,0.0,70.0,4.800000000000002,0,50,0
796,11.464965,0.0,70.0,6.000000000000003,0,50,0
797,6.2210183,0.0,70.0,4.000000000000001,0,50,0
798,6.168336,0.0,70.0,3.2000000000000006,0,50,0
799,5.2545295,0.0,70.0,3.600000000000001,0,50,0
800,9.469101,0.0,70.0,5.600000000000002,0,50,0
801,7.333254,0.0,70.0,4.000000000000001,0,50,0
802,6.473918,0.0,70.0,4.400000000000001,0,50,0
803,4.960905,0.0,70.0,2.4,0,50,0
804,8.327754,0.0,70.0,4.800000000000002,0,50,0
805,5.4719687,0.0,70.0,3.2000000000000006,0,50,0
806,4.201379,0.0,70.0,2.8000000000000003,0,50,0
807,6.9331446,0.0,70.0,4.000000000000001,0,50,0
808,6.8988833,0.0,70.0,3.6000000000000005,0,50,0
809,2.4312673,0.0,70.0,1.9999999999999998,0,50,0
810,6.153839,0.0,70.0,3.2000000000000006,0,50,0
811,5.0863967,0.0,70.0,2.8000000000000003,0,50,0
812,4.7437534,0.0,70.0,3.2000000000000006,0,50,0
813,6.407516,0.0,70.0,4.000000000000001,0,50,0
814,7.151383,0.0,70.0,4.000000000000001,0,50,0
815,3.7364585,0.0,70.0,2.4,0,50,0
816,11.33334,0.0,70.0,6.800000000000003,0,50,0
817,6.0013604,0.0,70.0,3.600000000000001,0,50,0
818,7.4485626,0.0,70.0,4.800000000000002,0,50,0
819,2.9668353,0.0,70.0,1.9999999999999998,0,50,0
820,4.299401,0.0,70.0,2.4,0,50,0
821,6.1513963,0.0,70.0,3.600000000000001,0,50,0
822,7.0184927,0.0,70.0,4.000000000000001,0,50,0
823,8.1146345,0.0,70.0,4.800000000000002,0,50,0
824,8.170972,0.0,70.0,4.800000000000002,0,50,0
825,8.158974,0.0,70.0,5.200000000000002,0,50,0
826,6.0017705,0.0,70.0,3.600000000000001,0,50,0
827,7.6872067,0.0,70.0,4.400000000000001,0,50,0
828,8.995616,0.0,70.0,4.800000000000002,0,50,0
829,6.9187946,0.0,70.0,4.400000000000001,0,50,0
830,5.961657,0.0,70.0,3.600000000000001,0,50,0
831,5.284252,0.0,70.0,2.8000000000000003,0,50,0
832,2.0801513,0.0,70.0,0.8,0,50,0
833,6.0292277,0.0,70.0,3.600000000000001,0,50,0
834,7.942687,0.0,70.0,4.800000000000002,0,50,0
835,7.074978,0.0,70.0,4.400000000000001,0,50,0
836,7.924324,0.0,70.0,4.800000000000002,0,50,0
837,4.553958,0.0,70.0,2.8000000000000003,0,50,0
838,7.688621,0.0,70.0,4.800000000000002,0,50,0
839,9.262127,0.0,70.0,5.200000000000002,0,50,0
840,5.2387056,0.0,70.0,3.2000000000000006,0,50,0
841,6.0990653,0.0,70.0,4.400000000000001,0,50,0
842,9.108871,0.0,70.0,5.200000000000002,0,50,0
843,9.855511,0.0,70.0,5.600000000000002,0,50,0
844,5.6814313,0.0,70.0,3.2000000000000006,0,50,0
845,8.360151,0.0,70.0,4.800000000000002,0,50,0
846,6.3545623,0.0,70.0,3.600000000000001,0,50,0
847,7.9880695,0.0,70.0,4.800000000000002,0,50,0
848,4.3549957,0.0,70.0,3.2000000000000006,0,50,0
849,8.201419,0.0,70.0,4.800000000000002,0,50,0
850,4.784793,0.0,70.0,2.4,0,50,0
851,4.2574573,0.0,70.0,2.4,0,50,0
852,9.673962,0.0,70.0,5.200000000000002,0,50,0
853,2.717959,0.0,70.0,1.9999999999999998,0,50,0
854,7.0453286,0.0,70.0,4.400000000000001,0,50,0
855,7.8991933,0.0,70.0,4.000000000000001,0,50,0
856,5.9622703,0.0,70.0,4.000000000000001,0,50,0
857,4.997128,0.0,70.0,2.8000000000000003,0,50,0
858,8.312772,0.0,70.0,4.800000000000002,0,50,0
859,5.9211383,0.0,70.0,3.2000000000000006,0,50,0
860,5.597082,0.0,70.0,3.2000000000000006,0,50,0
861,4.2895727,0.0,70.0,2.4,0,50,0
862,8.446338,0.0,70.0,4.800000000000002,0,50,0
863,12.19513,0.0,70.0,6.800000000000003,0,50,0
864,6.876148,0.0,70.0,4.000000000000001,0,50,0
865,9.518347,0.0,70.0,5.600000000000002,0,50,0
866,7.543308,0.0,70.0,4.400000000000001,0,50,0
867,2.2247658,0.0,70.0,1.2,0,50,0
868,7.558366,0.0,70.0,4.400000000000001,0,50,0
869,5.9664288,0.0,70.0,3.2000000000000006,0,50,0
870,5.036803,0.0,70.0,2.8000000000000003,0,50,0
871,6.150394,0.0,70.0,3.600000000000001,0,50,0
872,3.1401982,0.0,70.0,1.5999999999999999,0,50,0
873,7.4061546,0.0,70.0,4.800000000000002,0,50,0
874,6.0939307,0.0,70.0,3.6000000000000005,0,50,0
875,8.96132,0.0,70.0,5.200000000000002,0,50,0
876,7.7405305,0.0,70.0,4.400000000000001,0,50,0
877,0.4253152,0.0,70.0,1.9999999999999998,0,50,0
878,8.45356,0.0,70.0,4.800000000000002,0,50,0
879,-0.56229424,0.0,70.0,1.5999999999999999,0,50,0
880,12.220681,0.0,70.0,6.800000000000003,0,50,0
881,9.479262,0.0,70.0,6.000000000000003,0,50,0
882,9.961334,0.0,70.0,6.400000000000003,0,50,0
883,7.430269,0.0,70.0,4.000000000000001,0,50,0
884,8.166847,0.0,70.0,4.800000000000002,0,50,0
885,6.6420693,0.0,70.0,4.000000000000001,0,50,0
886,5.4446177,0.0,70.0,3.6000000000000005,0,50,0
887,8.056832,0.0,70.0,4.400000000000001,0,50,0
888,9.018956,0.0,70.0,5.200000000000002,0,50,0
889,2.962809,0.0,70.0,1.9999999999999998,0,50,0
890,10.083386,0.0,70.0,5.600000000000002,0,50,0
891,4.0093417,0.0,70.0,2.4,0,50,0
892,8.1377535,0.0,70.0,5.200000000000002,0,50,0
893,11.09976,0.0,70.0,6.000000000000003,0,50,0
894,4.7795005,0.0,70.0,2.8000000000000003,0,50,0
895,5.9795423,0.0,70.0,4.000000000000001,0,50,0
896,8.726759,0.0,70.0,5.600000000000002,0,50,0
897,6.867903,0.0,70.0,4.400000000000001,0,50,0
898,7.041147,0.0,70.0,3.6000000000000005,0,50,0
899,3.5660796,0.0,70.0,1.9999999999999998,0,50,0
900,10.888323,0.0,70.0,6.400000000000003,0,50,0
901,6.4456763,0.0,70.0,3.2000000000000006,0,50,0
902,7.193489,0.0,70.0,4.000000000000001,0,50,0
903,5.575674,0.0,70.0,3.2000000000000006,0,50,0
904,7.6928606,0.0,70.0,4.400000000000001,0,50,0
905,1.8926144,0.0,70.0,2.4,0,50,0
906,6.670651,0.0,70.0,4.000000000000001,0,50,0
907,5.9145546,0.0,70.0,3.600000000000001,0,50,0
908,6.9635572,0.0,70.0,4.400000000000001,0,50,0
909,9.376176,0.0,70.0,5.200000000000002,0,50,0
910,6.125283,0.0,70.0,3.600000000000001,0,50,0
911,10.15402,0.0,70.0,6.400000000000003,0,50,0
912,10.628499,0.0,70.0,6.400000000000003,0,50,0
913,5.105752,0.0,70.0,3.600000000000001,0,50,0
914,8.861133,0.0,70.0,4.800000000000002,0,50,0
915,4.3431716,0.0,70.0,2.8000000000000003,0,50,0
916,10.589432,0.0,70.0,6.000000000000003,0,50,0
917,5.2113757,0.0,70.0,4.000000000000001,0,50,0
918,9.815513,0.0,70.0,5.200000000000002,0,50,0
919,6.836452,0.0,70.0,4.000000000000001,0,50,0
920,7.7126374,0.0,70.0,4.400000000000001,0,50,0
921,8.5143385,0.0,70.0,5.600000000000002,0,50,0
922,8.362466,0.0,70.0,5.200000000000002,0,50,0
923,7.348756,0.0,70.0,3.6000000000000005,0,50,0
924,8.675828,0.0,70.0,4.800000000000002,0,50,0
925,2.8489664,0.0,70.0,1.9999999999999998,0,50,0
926,7.6411114,0.0,70.0,4.400000000000001,0,50,0
927,6.2695417,0.0,70.0,3.600000000000001,0,50,0
928,4.607636,0.0,70.0,2.8000000000000003,0,50,0
929,11.814744,0.0,70.0,6.800000000000003,0,50,0
930,6.195516,0.0,70.0,3.2000000000000006,0,50,0
931,1.6158427,0.0,70.0,1.5999999999999999,0,50,0
932,4.867222,0.0,70.0,3.2000000000000006,0,50,0
933,6.7179346,0.0,70.0,4.000000000000001,0,50,0
934,4.8451176,0.0,70.0,2.8000000000000003,0,50,0
935,6.7221203,0.0,70.0,4.000000000000001,0,50,0
936,7.557456,0.0,70.0,3.6000000000000005,0,50,0
937,7.164818,0.0,70.0,4.800000000000002,0,50,0
938,6.4469824,0.0,70.0,4.000000000000001,0,50,0
939,10.586962,0.0,70.0,6.000000000000003,0,50,0
940,4.396889,0.0,70.0,3.600000000000001,0,50,0
941,8.503963,0.0,70.0,4.400000000000001,0,50,0
942,7.9863696,0.0,70.0,4.800000000000002,0,50,0
943,8.283423,0.0,70.0,4.800000000000002,0,50,0
944,10.478246,0.0,70.0,6.400000000000003,0,50,0
945,8.804825,0.0,70.0,4.400000000000001,0,50,0
946,5.397049,0.0,70.0,3.2000000000000006,0,50,0
