days_alive,work_days,spec_days,rest_days,final_cash,final_happiness,final_health,final_reward
340,114,123,103,3583.2836803798837,0,-0.5499999999995744,7.410588353712511
350,103,116,131,-1953.606005031585,0,-0.6999999999995652,0.0463939949684149
168,58,56,54,2606.4336856058667,0,-1.3499999999999246,7.2196730526264155
152,59,47,46,7515.158643641572,0,-1.6499999999999564,7.354886280660139
189,66,68,55,205.90912408441406,0,-1.3499999999997585,5.199367809671309
393,127,150,116,509.04552706807374,0,-1.1999999999987878,6.240699994297049
277,103,100,74,8177.878622399602,0,-1.6999999999997089,7.4055861994839205
233,69,85,79,-5754.407358215702,0,-1.6999999999997462,-3.254407358215702
259,86,89,84,3247.9330977189957,0,-1.399999999999373,6.851649166282378
110,32,38,40,-4153.13235869191,0,-0.39999999999978586,-1.6531323586919093
119,43,42,34,206.27883601767329,0,-2.0499999999997414,5.2004389524385495
93,33,34,26,-2045.302252895531,0,-1.6499999999998343,0.45469774710446886
137,51,43,43,5594.951623337379,0,-1.8499999999997412,7.677879214530009
110,49,33,28,8597.379805543798,0,-1.39999999999976,7.435597441873327
278,94,90,94,4960.012414179585,0,-1.8499999999994325,7.605619068791318
261,90,92,79,5498.213696752936,0,-0.7999999999996412,7.167416238064078
147,58,46,43,8347.674300718078,0,-0.04999999999967231,7.917914823315469
243,89,88,66,5961.616100204655,0,-1.9999999999993374,7.715958764043677
258,90,84,84,7341.232365088371,0,-1.7499999999997904,7.840838927380792
678,226,248,204,14892.399165561745,0,-1.5999999999990795,8.265204030852017
568,177,228,163,-14626.307995541325,0,-0.5499999999989948,-12.126307995541325
298,98,120,80,-5314.358369230601,0,-1.2999999999995837,-2.814358369230601
374,128,131,115,7941.9882583549925,0,-0.9999999999994642,7.38802690303638
214,72,75,67,744.2657797231799,0,-0.8499999999995558,5.968244543639134
217,73,74,70,3008.1856770789805,0,-0.34999999999973475,6.8056548691785075
118,38,39,41,-1252.5675291951318,0,-1.1999999999998325,0.7474324708048683
237,82,84,71,3738.3923680390053,0,-0.19999999999988116,7.4360070452622296
211,75,75,61,729.6245867805469,0,-0.9999999999994365,6.456339859993809
287,94,101,92,6432.962561805066,0,-0.9499999999992632,7.261607533385893
230,86,82,62,7027.269030542488,0,-0.399999999999749,7.814617437033828
176,58,74,44,-11510.037552630642,0,-1.5499999999997645,-9.010037552630642
208,72,78,58,-1256.2101349895802,0,-1.2499999999997256,1.2437898650104198
217,74,79,64,1703.462382815261,0,-2.049999999999239,6.964603013198518
263,94,94,75,6263.55174476117,0,-0.8999999999997872,7.745597389390051
325,108,118,99,1817.8303534896236,0,-0.3499999999993466,6.503569346334032
487,151,197,139,-18958.1681218436,0,-0.7499999999985798,-16.4581681218436
342,113,127,102,3.2619799513127794,0,-0.5499999999998704,2.8698402977655397
139,56,45,38,6590.856637817691,0,-2.0999999999999774,7.77615419406937
350,125,136,89,11741.247103386248,0,-1.5999999999998553,7.622569088483738
142,60,50,32,7173.151774975955,25,-0.0999999999997197,8.076943888474279
210,72,75,63,2374.0231621593693,0,-1.5499999999994873,7.163657481345606
141,59,44,38,10601.310344464713,0,-0.24999999999959766,8.06129632802557
153,53,50,50,2014.582733202384,0,-0.3999999999997639,6.565198178114157
187,69,55,63,10453.213648389034,0,-1.3999999999994621,8.052856237637906
378,113,125,140,606.6625317015562,0,-1.2499999999990146,6.345771808796391
183,65,65,53,2721.357185623271,0,-0.6499999999997852,6.745552037815912
253,82,97,74,-5644.602608991451,0,-1.7999999999997685,-3.144602608991451
378,126,154,98,-8803.36900596872,0,-1.449999999999093,-6.803369005968719
126,46,40,40,4730.520079739728,0,-1.8499999999998211,7.577201079868935
274,86,101,87,2339.9272512027433,0,-0.9999999999991604,7.1549814346352605
127,50,38,39,8713.300336611064,0,-1.449999999999751,7.443632403242294
221,70,87,64,-3931.793664794432,23,-0.09999999999962172,-1.2417936647944323
292,101,105,86,11182.781348287268,0,-0.7499999999995748,7.593331948327387
437,150,166,121,6781.640130622827,0,-2.249999999998967,7.7932730229609355
352,118,123,111,3994.030534107398,0,-0.49999999999916955,6.97568390075112
108,51,32,25,10138.892277443723,0,-1.5999999999998922,8.034539592137492
282,89,103,90,25.896174853526443,0,-1.5999999999992713,4.475190446645756
93,36,26,31,5304.167029063841,0,-0.9499999999998767,7.6458619214602646
229,83,77,69,7821.6334371290195,0,-0.8499999999999601,7.878865920109403
168,52,53,63,790.8617274488289,0,-0.5999999999998249,6.004632074010746
244,78,81,85,860.2681458507546,0,-2.0999999999997208,6.55504353478512
136,47,42,47,1594.3536784118667,0,-0.24999999999967404,6.924910439553307
262,77,90,95,-2944.3253038929547,0,-0.3499999999991754,-0.4443253038929549
224,69,81,74,-1879.1296527722861,0,-0.3999999999996975,0.620870347227714
412,133,174,105,-13218.645395011466,55,-0.09999999999938874,-9.568645395011465
222,77,72,73,5545.481307090206,0,-1.399999999999574,7.6725514041734915
167,65,62,40,2403.6529248627085,0,-0.2999999999996692,7.1710965148835175
199,66,68,65,5660.898988428249,0,-0.7999999999998373,7.684908775149543
300,104,111,85,5423.702296224675,0,-1.6999999999995987,7.159230980378572
241,85,72,84,14141.547122102644,0,-1.3999999999996364,7.734165835497047
146,52,41,53,6965.605574558638,0,-0.5999999999996624,7.30933002802654
148,61,50,37,9591.538379156733,0,-2.099999999999674,7.5012444938406055
279,94,119,66,-5410.92074491898,0,-1.6499999999993231,-2.91092074491898
266,86,89,91,6456.563399659292,0,-0.1999999999998161,7.263804405746045
230,76,69,85,8403.44973762,0,-0.7499999999996587,7.9219099451456145
119,51,31,37,10265.705381275826,0,-1.349999999999855,7.541996870713961
343,123,124,96,7906.840555123938,0,-0.14999999999922875,7.385366012965543
179,64,66,49,1811.6239892054975,0,-0.3499999999996426,7.001518475335981
112,42,36,34,3943.567718344037,0,-0.5999999999998689,6.968056790106116
209,79,79,51,4895.7996812943065,0,-0.6499999999998665,7.097802286671426
125,47,41,37,4301.741989159348,0,-1.4999999999997413,7.020204662211706
154,44,56,54,-8084.789080840237,0,-0.6999999999999302,-6.0847890808402365
226,86,75,65,11656.91782244815,0,-1.499999999999393,7.618244521732443
540,154,215,171,-13346.271939396569,0,-0.14999999999793978,-10.84627193939657
383,115,139,129,-3042.0411867874213,0,-1.2499999999995342,-1.0420411867874213
451,141,163,147,6681.209915024433,0,-0.24999999999907452,7.784322422453457
329,113,123,93,1486.873185579652,0,-1.3999999999993298,6.883061792209807
225,80,82,63,643.5092566355107,0,-1.149999999999895,5.881093510869627
302,111,113,78,13167.86379735291,0,-0.049999999999401856,7.691366311390862
172,66,65,41,6039.819451425738,0,-0.5499999999999161,7.22377697149536
163,64,49,50,10393.606742448554,0,-0.049999999999719824,7.549425420897325
138,53,42,43,8142.736999390066,0,-0.29999999999975047,7.403002666688474
264,77,108,79,-10585.397103953163,0,-1.149999999999225,-8.585397103953163
203,76,76,51,6754.364907071538,0,-1.4499999999994535,7.790855361536272
172,60,58,54,4952.304001754119,0,-1.6499999999996655,7.604686064801289
189,62,73,54,-2719.299124276006,9,-0.14999999999938626,-0.4492991242760058
453,156,175,122,5301.101249738503,0,-0.34999999999922426,7.6455150899107895
340,110,134,96,-3902.3161202220776,0,-0.49999999999959677,-1.4023161202220775
224,76,77,71,4830.435687824139,0,-0.5999999999994434,7.0897393678006075
186,73,67,46,11711.95470505275,0,-0.2499999999999032,8.121070448797674
138,54,45,39,6026.307923552243,0,-1.899999999999816,7.722433445717153
522,168,211,143,-7652.5577857104245,0,-0.6999999999991195,-5.1525577857104246
314,104,118,92,-1096.1546033468308,0,-0.6999999999990212,0.9038453966531692
295,101,104,90,3234.319976314836,0,-1.049999999999287,7.349129867683349
177,52,61,64,-100.15856061740845,0,-0.29999999999985216,2.3998414393825915
242,85,78,79,7978.140082412336,0,-0.34999999999945985,7.890751555324735
250,84,95,71,-5577.42833733961,0,-1.2999999999996021,-3.57742833733961
224,83,82,59,3913.932917728006,0,-0.9499999999998161,6.963532084158894
206,77,72,57,6539.789037235596,0,-0.3999999999996704,7.771487851041535
288,103,108,77,2149.4237474119604,0,-1.5999999999994805,7.104052116112711
203,63,65,75,841.2377202959279,0,-0.5999999999997208,6.541637381522602
335,110,130,95,-485.4222415672779,0,-1.5499999999992524,1.514577758432722
189,68,62,59,9249.847187322124,0,-0.1499999999999233,7.479482248478702
384,127,147,110,2513.4319962758277,0,-1.7499999999990101,6.697881326369298
187,67,66,54,3443.6290954671945,0,-0.6999999999996975,6.886742907833378
196,72,73,51,3612.4557984843987,0,-0.6999999999998971,7.415451926992402
207,68,81,58,-7461.903677059604,0,-1.2499999999998084,-5.461903677059604
194,64,74,56,-4619.917906526936,0,-0.5999999999999277,-2.1199179065269362
249,81,88,80,-3009.628352160549,0,-2.149999999999694,-0.5096283521605494
258,80,88,90,-2634.1506077703734,0,-0.39999999999950053,-0.6341506077703736
396,134,137,125,8565.72866790409,0,-1.6499999999996309,7.9333847318125255
90,43,22,25,11987.136806631648,0,-0.7999999999999057,8.135003704201624
249,81,86,82,-136.54721299837027,0,-0.24999999999957923,1.8634527870016298
269,97,98,74,7172.932695954397,0,-1.849999999999568,7.32692556583153
483,157,185,141,3010.1232852122794,0,-0.1499999999991859,7.306041083549697
138,56,52,30,2202.332200752274,0,-0.29999999999995897,7.118635678088052
127,49,42,36,6406.507855188588,0,-1.6499999999997805,7.7591354105044275
198,66,70,62,-2009.7228880728126,0,-1.0999999999998444,-0.00972288807281263
337,110,128,99,-1464.3356317409534,0,-0.14999999999894764,0.5356643682590465
267,95,98,74,7816.853328981376,0,-0.19999999999965645,7.878499171296431
325,108,119,98,2227.2123273505804,0,-2.1499999999995043,7.12537293762127
126,53,42,31,6433.6338340630155,15,-0.09999999999991356,8.211670129700632
166,62,51,53,7953.5413701001235,0,-1.3999999999997697,7.388898971644446
115,45,32,38,6706.553437052574,0,-0.049999999999755795,7.78659372941771
270,97,101,72,4667.221775903287,0,-1.049999999999522,7.569120101266899
234,78,86,70,1029.2254506327017,0,-0.1499999999996675,6.162519764828882
194,66,68,60,-260.6948714553609,0,-0.8499999999997978,2.239305128544639
318,111,116,91,4827.616119085264,0,-0.6999999999994488,7.089389112682895
326,111,119,96,3146.7643317693414,0,-0.39999999999984204,6.832668646334987
168,68,49,51,13684.941884589858,0,-0.8999999999997574,8.214474667098017
186,66,61,59,10884.066508379854,0,-1.2499999999998546,7.5770882502467565
256,91,84,81,12676.22085914035,0,-0.9999999999991702,7.668537217293304
275,95,102,78,2939.9235697072936,0,-1.9999999999992353,7.291887370214508
149,45,54,50,-4618.388304690619,0,-0.9999999999998292,-2.11838830469062
182,72,61,49,8077.8092946888455,0,-0.29999999999974225,7.898199865682329
321,110,109,102,8834.45539331302,0,-0.7999999999992826,7.951916756596045
252,87,90,75,1863.3923914262855,0,-1.599999999999714,7.018414290107892
142,60,47,35,9588.89956686208,0,-0.4999999999997673,8.001079417077033
254,84,90,80,5836.506461354619,0,-0.24999999999951394,7.2032354053080265
175,56,61,58,-1247.495772610906,0,-1.0499999999998046,0.7525042273890941
333,109,125,99,860.4972198417543,0,-1.8499999999992167,6.05520309730959
209,74,60,75,10283.574565063896,0,-0.4499999999994795,7.543040261977447
347,112,123,112,-1039.853905275278,0,-0.09999999999947118,1.460146094724722
296,97,111,88,1064.6839514836777,0,-0.8499999999996355,6.682823247989279
367,120,138,109,10005.382010727031,40,-0.14999999999952005,8.726587021691113
373,114,139,120,-5352.1430799440195,0,-1.7999999999990508,-3.3521430799440193
163,62,56,45,5356.816847787874,0,-0.09999999999991616,7.651787119945988
398,129,148,121,4840.505797650837,0,-1.3999999999990047,7.590988639924893
229,78,83,68,-1216.7695741975267,0,-1.5999999999997945,0.7832304258024734
431,154,152,125,21042.303088793597,0,-2.149999999999632,8.472602587265264
87,37,28,22,4336.598887448621,0,-0.6499999999998678,7.025045733352572
216,68,76,72,-1280.5911846659099,40,-0.14999999999970534,2.4194088153340902
113,40,39,34,862.7793019823004,0,-0.5499999999998104,6.056790379192311
264,87,99,78,-1196.3882665073302,0,-1.4999999999992057,0.8036117334926698
151,60,45,46,9514.337563719107,0,-1.04999999999977,7.496396153664616
210,63,78,69,-7745.0463469195265,0,-1.9499999999995516,-5.745046346919526
108,38,34,36,2175.856420251806,0,-0.8999999999998496,6.6113822636172115
149,52,53,44,-524.7036351702735,0,-1.2499999999997051,1.9752963648297266
327,105,127,95,-361.16763450397474,0,-1.1999999999993105,1.6388323654960253
203,73,72,58,2995.406580886123,0,-0.19999999999970353,7.303101426001325
303,98,111,94,-223.1249578913085,0,-0.8499999999990007,1.7768750421086916
316,106,122,88,-353.05900342682935,0,-0.9499999999990967,1.6469409965731707
260,90,105,65,4820.749384418679,0,-1.5999999999993335,7.08853525041337
109,37,27,45,6261.694112423414,0,-0.4999999999999287,7.245419444545105
246,78,83,85,1533.201011659774,0,-0.14999999999985025,6.901459006558231
275,92,105,78,-338.4744108691585,0,-0.3499999999994534,2.1615255891308416
266,93,97,76,759.7239858261622,0,-1.5499999999994023,5.980562355657075
165,66,58,41,9679.312242549247,0,-1.4499999999997806,7.506709661727257
156,53,56,47,-589.1761810583005,0,-1.4499999999998192,1.9108238189416995
281,89,109,83,-2501.2802908998033,0,-0.5499999999996825,-0.5012802908998033
249,89,88,72,4351.919312197032,0,-1.0499999999992444,7.527161203146292
255,88,90,77,2019.8906837992167,0,-0.9999999999996669,7.066776175472151
170,58,58,54,878.8278964603328,0,-1.5999999999997558,6.067835789684809
111,44,32,35,5441.316821296339,0,-0.14999999999979075,7.66117608127233
314,106,132,76,-8540.468253702851,15,-0.09999999999949934,-5.590468253702851
252,88,96,68,1018.4430435650411,0,-0.04999999999926952,6.156207032855584
298,107,98,93,13453.286402160253,0,-0.6999999999996975,7.704231815521418
372,115,137,120,5170.425675241937,0,-1.549999999999679,7.630542213233381
151,55,56,40,347.32043692229837,0,-2.1499999999996384,5.511873711113511
255,90,88,77,6641.1208654461825,0,-0.9499999999993323,7.780711959350496
230,74,87,69,-3133.2865482081907,0,-0.04999999999971938,-1.1332865482081909
232,87,84,61,8043.031659035844,0,-0.8999999999996642,7.895611411970648
125,47,37,41,5095.433916352289,0,-2.2499999999998375,7.621777805228714
168,59,58,51,1344.2856478834967,0,-0.3999999999996826,6.322616988257333
171,64,57,50,5823.778292383973,0,-1.7499999999998348,7.7019257297897425
98,33,30,35,861.5613241158742,0,-0.999999999999915,6.055943748081321
207,70,77,60,-2143.1116645986767,0,-0.049999999999646993,-0.14311166459867675
302,93,106,103,2325.9378597473146,70,-0.14999999999936744,9.251385075355918
319,110,116,93,4398.5084731193465,20,-0.049999999999121955,7.6335488618069345
296,106,106,84,6753.32598288361,0,-0.6499999999994417,7.790763078963849
357,121,131,105,7909.175331912769,0,-0.5499999999996101,7.385543135822603
404,127,151,126,-5514.517558008546,0,-2.1999999999987176,-3.0145175580085457
273,98,108,67,-1989.3594870158286,0,-1.399999999999854,0.010640512984171346
255,93,89,73,9238.86068531477,0,-0.2999999999995939,7.978769252305108
216,81,83,52,-580.2114557829804,0,-1.8999999999997907,1.9197885442170195
274,96,92,86,12686.551610325718,0,-1.099999999999484,8.169025962150876
251,93,84,74,9786.606185985276,0,-0.5499999999994201,7.513323313629812
400,129,154,117,-1277.2579991240057,0,-1.0499999999993788,0.7227420008759944
355,115,139,101,-4999.6495026513785,0,-0.79999999999945,-2.999649502651378
220,82,71,67,11645.707816226486,0,-0.5499999999995078,8.117667296905404
337,107,128,102,-34.03896543717252,0,-0.4999999999998048,1.9659610345628276
123,45,43,35,-258.9922238132495,0,-1.0999999999997843,1.7410077761867506
350,109,133,108,-586.5869108695841,0,-0.8499999999999248,1.9134130891304157
322,108,116,98,1338.933827414819,0,-2.1499999999996766,6.820225305519607
352,108,145,99,-8123.084937852482,0,-0.44999999999939244,-6.123084937852482
364,133,140,91,7642.87283905066,0,-1.4999999999995608,7.364995801896864
352,113,140,99,-2775.9252048261396,0,-1.2499999999993432,-0.7759252048261396
394,130,146,118,-388.2389703410557,0,-0.3499999999992578,1.6117610296589442
374,128,146,100,5464.359017949616,0,-2.099999999999505,7.663711055498036
543,174,192,177,6192.251871559781,0,-1.0499999999991725,7.738729342284593
150,55,58,37,-3709.8170402991664,5,-0.249999999999573,-1.0598170402991665
107,39,43,25,-3517.9428062061675,0,-1.4499999999997004,-1.5179428062061673
396,131,148,117,883.0085190364163,0,-1.2999999999988057,6.570680019706138
375,110,149,116,5969.460252913337,0,-0.09999999999890985,7.716747578623227
173,61,67,45,1686.6846404564444,0,-0.14999999999946634,6.458667699996747
681,223,265,193,8047.248703558771,0,-0.9999999999983973,7.8959258766350295
320,110,105,105,9755.950498426451,0,-0.49999999999958233,7.511441108991852
163,52,68,43,-7389.931704185118,12,-0.14999999999955443,-4.529931704185119
107,40,42,25,-2405.314160283746,0,-1.5499999999997724,-0.405314160283746
288,99,129,60,-10386.961640394415,0,-2.0499999999991947,-7.886961640394414
120,43,48,29,-3524.5474148033363,0,-1.0999999999997316,-1.5245474148033362
257,87,101,69,-2404.43085076191,5,-0.09999999999985833,0.24556914923809003
195,69,82,44,-4919.198734747482,0,-1.599999999999735,-2.419198734747482
300,105,112,83,3623.4273191995903,6,-0.1999999999992565,7.597270944338812
241,83,99,59,-6012.479529323473,0,-2.099999999999603,-4.012479529323473
335,115,134,86,-2318.3959577637224,0,-0.9499999999989492,-0.3183959577637223
252,87,100,65,-1645.5714738138383,0,-0.39999999999938685,0.3544285261861617
198,74,60,64,9741.50132701967,10,-0.1499999999998446,8.310551904053327
196,65,75,56,-2597.378487725708,0,-0.9499999999992939,-0.5973784877257082
164,58,65,41,-2055.5609587471663,0,-0.7499999999995257,0.4444390412528336
192,64,68,60,561.0604631689391,0,-1.1999999999996038,5.798965657889973
200,66,76,58,-3418.28398747433,0,-0.04999999999972693,-1.41828398747433
210,77,80,53,2238.927640857648,0,-2.199999999999509,7.128519304683266
227,78,89,60,-2167.184238318381,0,-1.849999999999683,-0.16718423831838125
112,38,37,37,-1679.1122754187597,0,-0.3999999999996646,0.8208877245812403
321,118,116,87,19088.702732939575,0,-1.749999999999594,8.414142606835178
246,86,95,65,1653.0352992071028,0,-0.5999999999994798,6.44658393024635
386,131,144,111,-109.68721026710931,0,-1.1499999999991772,1.8903127897328906
248,99,94,55,11132.678278935764,0,-0.799999999999472,7.590637923772794
355,121,142,92,-3265.7789485489966,0,-2.149999999998795,-1.2657789485489968
252,88,101,63,471.7723103785643,0,-0.7999999999996679,6.195168339512632
218,76,87,55,1795.2857264210534,0,-1.7999999999996787,6.996085795986094
114,40,36,38,2018.9859386023727,0,-0.5999999999997299,6.566507497569853
247,87,101,59,-1853.436312176941,0,-1.449999999999362,0.14656368782305895
181,58,72,51,-5075.941650599067,0,-0.24999999999939782,-2.5759416505990664
507,164,204,139,2548.641541097958,0,-1.2499999999996148,6.706224833691702
531,173,221,137,3553.5641615158675,100,-0.14999999999920116,9.905592641595074
184,64,72,48,-4539.506278216038,0,-1.9999999999996598,-2.039506278216037
244,88,102,54,5119.711839547452,0,-1.499999999999288,7.124629243718738
